Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 3:44:27 PM
Start Time: 00:00:00.000		End Time: 00:01:01.563

EEG-C,EEG-D
-3.712,23.778
-3.321,20.393
2.894,8.992
5.081,2.981
1.052,-3.715
-0.256,-7.682
1.135,-0.790
-1.735,-6.521
-5.803,-20.940
-3.464,-3.249
-1.873,24.795
-7.885,17.345
-11.916,-5.098
-9.498,-12.650
-7.134,-12.932
-5.690,-14.224
-4.020,-4.233
0.462,14.170
2.824,18.813
1.046,11.666
4.218,5.685
9.195,9.316
7.039,14.389
3.804,19.356
6.879,15.540
10.470,-2.078
8.205,-16.484
4.047,-12.594
1.516,-6.315
-2.124,-8.600
-3.180,-3.785
0.835,10.693
5.547,12.050
8.672,11.965
5.673,16.977
-0.139,16.347
-2.254,11.483
-3.290,3.232
-7.133,-10.049
-9.829,-16.213
-5.815,-10.443
-1.206,-2.438
-2.294,3.588
-3.013,12.469
2.937,19.258
5.637,9.267
2.451,-8.715
3.507,-8.589
8.134,0.845
7.834,5.189
4.301,5.461
4.268,2.365
6.299,9.505
4.652,21.485
1.017,13.657
0.944,2.223
2.165,11.916
0.237,11.961
1.829,-2.456
7.315,6.116
6.331,10.046
1.175,-5.350
2.265,-12.905
5.562,-16.782
4.214,-25.319
2.359,-21.696
1.347,1.428
-0.175,18.473
-0.026,15.730
0.905,10.373
-0.290,8.467
-2.751,1.774
-3.367,-6.503
-2.374,-3.563
-3.011,11.385
-5.770,16.945
-4.344,10.236
-1.798,-9.063
-3.339,-19.839
-2.625,-11.706
2.724,-5.061
7.590,-7.630
8.427,-8.059
3.543,-6.805
1.207,-8.784
1.769,-17.282
3.773,-16.581
3.609,-4.561
1.416,4.137
-0.746,-0.723
-3.527,-8.237
-6.484,-3.351
-4.627,5.588
0.091,11.795
0.688,13.771
-1.602,11.274
-2.351,3.293
-2.088,-3.129
-4.046,-8.993
-7.183,-22.074
-6.580,-20.371
-5.621,6.636
-7.424,14.583
-7.650,4.358
